"","gene","exp_hr_coef","hr_pval"
"573","KIAA1210",1780099.06265853,0.99489282450699
"574","GRIA3",5515356.2074288,0.995615971810354
"575","TAF1",0.206763234921432,0.108690390828086
"576","KLHL4",0.505795262290654,0.454279509867829
"577","SLIT1",4648967.06676481,0.995631828928409
"578","QSER1",1.16451476905227e-08,0.994962548545505
"579","DLG2",0.648513376015882,0.695332763638552
"580","PTPRB",2863818.62315878,0.99554409057476
"581","HAL",2069808.52283093,0.994138896001411
"582","PPL",0.152950875442991,0.0338491744169498
"583","SPECC1",2277272.14053237,0.994243506231826
"584","GPR179",0.212669788302907,0.17911482738367
"585","C18orf8",992420.339646991,0.995848946625205
"586","CDH7",0.181991338147615,0.0702103373775416
"587","MAST1",3995063.99950112,0.995711867658297
"588","ZNF493",3103190.32878538,0.995964797074542
"589","APLP1",1.0040306488886,0.997254090151026
"590","LTN1",0.307748840424837,0.353629276239033
"591","COL6A1",0.612781146562987,0.661073139911716
"592","TCF20",0.519572885790721,0.569033161333927
"593","KIAA2018",0.22517101127895,0.203383256798137
"594","MED12L",975466.266483982,0.995092353901439
"595","ITIH3",1.28838995199737,0.833474825506949
"596","TRIM2",0.852979443952987,0.999988041514368
"597","TLR6",1526343.34207978,0.994936252170803
"598","GRID2",6642913.41718189,0.99529933644283
"599","HK3",504390.358483434,0.996432909631494
"600","LRRC16A",2395368.43649672,0.99431140247329
"601","BBS9",NA,NA
"602","DLC1",1.17694914233325,0.883934776200819
"603","RANBP6",3786031.60254366,0.995330494775534
"604","GDPD2",1.01338999493651,0.991231359308978
"605","SKIDA1",0.86503623256856,0.999982144508678
"606","OR56A1",NA,NA
"607","KIF21A",4305949.92622969,0.995974587759772
"608","FGD6",0.0906311549152044,0.034105208497937
"609","NBEA",0.291512639722723,0.112312375813075
"610","NPAS3",0.160142997433777,0.0857630033969061
"611","ARID4A",1984585.69228763,0.995581335577435
"612","GPHN",653875.81541166,0.995239912257411
"613","UNC13C",0.39643738744501,0.199392537832271
"614","TNS4",1048793.3545626,0.996142063793432
"615","MED13",3691986.17398588,0.99435161658083
"616","TBCD",NA,NA
"617","EPB41L3",7709981.30642181,0.995435833920497
"618","CHERP",2511565.55494884,0.994804252038194
"619","MYO9B",697875.751315753,0.994409884155453
"620","OR14K1",1045430.55486014,0.996193463983822
"621","TBC1D22A",0.064410120821712,0.0610941841295827
"622","RANBP2",0.792122672835344,0.837333996716189
"623","MAP3K19",0.533088163193688,0.620911447688863
"624","KIF15",0.0908661886477265,0.0485446299109464
"625","HHIP",0.342744909627563,0.37459382779105
"626","WDR17",3936990.70820134,0.99464969559077
"627","MLLT4",1553186.43839235,0.995429095059368
"628","MET",0.450753066044051,0.480758706241716
"629","ZNF777",0.28189235089009,0.232899299723218
"630","FKBP6",0.0270350190700023,0.0136394188820657
"631","RSPO2",0.340914882148491,0.397627571946835
"632","PURG",225564.683601016,0.996082341026888
"633","SETX",0.456998371071727,0.375162686080852
"634","NUMA1",1040544.9910268,0.995068619146784
"635","PRICKLE1",2715879.30938541,0.994826458373797
"636","KRT79",0.882542977080758,0.999981170187362
"637","LRIG3",644012.169242931,0.995245254312888
"638","MAB21L1",0.0931470268608773,0.0636744053374648
"639","UBR1",313416.536784516,0.995501610958776
"640","CDH13",3092971.89161512,0.995927197305912
"641","FARSA",1.08732665324712,0.944650184789351
"642","UNC13A",12146582.4955997,0.995234509186364
"643","HMCN1",0.331092710463496,0.13674944363548
"644","WDR64",0.2066830665951,0.0927044597855172
"645","MACF1",0.653559628397668,0.701617530149182
"646","NCAM2",0.500475265283445,0.537879157430763
"647","TTC3",0.390370259082985,0.407969579388258
"648","VWA3B",21087009.732113,0.995144713583139
"649","NKTR",0.192126592897583,0.195873858228418
"650","CADM2",3355613.29189871,0.993949189526766
"651","NR3C2",1.39371460542232,0.776323936425057
"652","LRBA",0.42017294982915,0.459054441357546
"653","GAK",0.0439671218465483,0.0323051834575999
"654","SOBP",NA,NA
"655","MCM9",2185191.36053731,0.995550270566524
"656","ANKS1A",0.228651739792969,0.247484664272843
"657","BACH2",0.102711336236101,0.0212895515895319
"658","RB1CC1",0.204849367736516,0.213192513883015
"659","NUP188",1.50564533866164,0.726275835367908
"660","IFFO1",417212.988349485,0.995391084647447
"661","FARP1",6972974.50035056,0.995899113139272
"662","PDE4C",0.0855454774070391,0.0427531537373589
"663","NLRP2",2885039.94564831,0.996040565991887
"664","JPH2",6.47403991152156e-09,0.993664369523286
"665","RTEL1",931653.468613464,0.995108597822503
"666","NOP58",1360301.40790624,0.994975100997331
"667","ARHGAP39",764428.039343014,0.99521277292094
"668","HSD17B7P2",2023879.11243893,0.994863318866739
"669","NUP160",NA,NA
"670","RSF1",0.552811340988057,0.602133103611362
"671","SLC6A13",5106998.14598907,0.995305193559718
"672","ABCD2",0.126320493629709,0.0868021763051567
"673","CD163L1",0.200542225186707,0.164261872727836
"674","RNF31",4057266.58563755,0.995034671502613
"675","EML5",0.316740979332982,0.311822466183986
"676","TJP1",0.154445693874676,0.123394936064652
"677","HCN4",3112751.92864536,0.99398095090404
"678","CNOT1",0.45948179333511,0.486292400289042
"679","KDM6B",2930145.33984637,0.996115350992315
"680","PIK3R6",0.083827309431711,0.00718171170760042
"681","ARHGAP35",2626196.23929502,0.995484200637351
"682","SHE",0.788222275258529,0.851471631110027
"683","INSRR",1.76945235287926,0.614195934789398
"684","SPTA1",0.328339604262763,0.115643203337548
"685","CACNA1S",0.16794553198921,0.128396859795827
"686","ECE1",0.195927183058573,0.164359428506791
"687","PTPRU",0.466844504507147,0.502222988189083
"688","PODN",3638433.65558367,0.995160695505582
"689","LPPR4",0.088447510844885,0.0570779733915643
"690","SIGLEC1",0.201573741120447,0.208933402946395
"691","MICAL3",0.964275478315581,0.974707404650126
"692","CSF2RB",655892.36982251,0.995238832871296
"693","ZSWIM2",1.31723254146426e-07,0.993345508329476
"694","CHRNG",NA,NA
"695","KIF1A",0.750740433897201,0.800485719492252
"696","PAPOLG",0.382903971733024,0.451601158041963
"697","BMP10",NA,NA
"698","BOC",1523613.12000777,0.994505129452766
"699","COPG1",NA,NA
"700","ATP13A4",1134120.03023412,0.995037898463075
"701","ZNF860",1440833.5469248,0.996000501599253
"702","STOX2",545955.946551254,0.994410678567727
"703","HERC6",0.625468468203893,0.712087477588104
"704","GLRA1",0.333187248811409,0.387523161107713
"705","FIG4",0.790062583047662,0.999984658575045
"706","PPP1R10",2330108.00023306,0.994763551367547
"707","EHMT2",0.458990741072307,0.518322286306315
"708","LRFN2",2987509.39935195,0.994706490617771
"709","TDRD6",0.295055802113511,0.311436657818546
"710","IQUB",358377.286206773,0.995462374038343
"711","TRPV5",0.801299088325574,0.843903760368245
"712","EPHA1",13836459.1273842,0.995308546354866
"713","ZNF862",4277778.55681615,0.996042672797411
"714","CNBD1",3028719.6859532,0.995878452557174
"715","FCN1",4306743.13907757,0.995477214222608
"716","SMC1A",771922.172496772,0.995179850980294
"717","HUWE1",0.674372579633792,0.726042332860758
"718","ARMC4",0.166599029694719,0.0682853752757647
"719","ANK3",0.879922449213588,0.906763070020801
"720","CTNNA3",5930358.86696778,0.995000160499649
"721","HTR7",0.507050392224932,0.572574315948042
"722","KMT2A",1.12406798052486,0.892717362270847
"723","OR5W2",1702698.82199756,0.994905896965999
"724","NTRK3",0.113144667093276,0.0872661411446851
"725","ANPEP",0.0960698607101703,0.108108452808729
"726","BLM",0.455323644435435,0.535954294610472
"727","SMG1",0.922387654587749,0.943898175472421
"728","CES5A",2180433.4989175,0.994851318672019
"729","MYH1",0.428146716520082,0.447590863351016
"730","STAT5B",0.581076862719682,0.642647537511113
"731","ZNF271",0.572115942326773,0.627497645624546
"732","ZNF236",1.20367569140427,0.868954309721439
"733","NCAN",NA,NA
"734","CD22",0.234483613963575,0.230357094100343
"735","DHX34",430604.721905208,0.995872069965709
"736","ASH1L",1.08712381173683,0.940368218551432
"737","SEC16B",6257634.26493664,0.995265897516773
"738","PPP1R12B",1158477.82766017,0.996361472840514
"739","MCOLN3",348819.703836863,0.99547143743341
"740","SOGA1",0.396156705419039,0.412550061651031
"741","TTI1",0.385655150746121,0.311647864059429
"742","CLTCL1",0.313337221867561,0.361156631617863
"743","PTPN4",754332.384130944,0.995186153628574
"744","PXDN",0.52451151862465,0.457812475877038
"745","PIKFYVE",5070520.9302206,0.994726002903472
"746","ABI3BP",4708585.47060626,0.993559012988233
"747","MASP1",3.13757837089147,0.305792325154611
"748","ANK2",0.56455546923782,0.493650702265436
"749","APC",2.48532956487284,0.185667403515343
"750","MAP1B",0.243924787974281,0.108664192979169
"751","MICAL1",450426.353817861,0.995036079886619
"752","ALDH8A1",1326270.63824737,0.994983690997342
"753","THBS2",0.505490365297429,0.537199186931908
"754","SLC26A8",2815099.57967058,0.995806278051612
"755","SYNCRIP",0.839794788122314,0.881518930509189
"756","MYO1G",779309.260765564,0.994791103242383
"757","ADCY1",0.651409488913309,0.708958502952911
"758","HEPACAM2",0.212833340422867,0.225375029792203
"759","WRN",1.16242947466528,0.897725427395127
"760","SLC1A1",3238303.80189442,0.995225992906685
"761","KIAA2026",0.567125317625142,0.614290971749641
"762","TEX11",7076003.73621601,0.993675306790958
"763","FAM178A",0.859587405877313,0.899981831668525
"764","TDRD1",1660859.12577644,0.994909349288634
"765","TAOK3",7936470.75417985,0.995184675283849
"766","ANKLE2",1530481.26378681,0.994936850859852
"767","CACNA1C",5738546.62681963,0.995302690514013
"768","COL4A2",0.342880819568166,0.232748824070047
"769","FRY",0.443023057721958,0.338057260478748
"770","MYH7",0.697899435720153,0.746350874066802
"771","NFATC4",3109506.41022009,0.99514978425284
"772","HECTD1",0.226909653155834,0.197864743342801
"773","PLEKHG3",1739067.80808392,0.994454592709533
"774","TMEM63C",0.42291498276795,0.47753797898674
"775","ARNT2",1782092.63291755,0.995462802306721
"776","FANCI",NA,NA
"777","SRL",335087.365898308,0.995136367588398
"778","PLD2",0.970001997855782,0.978843381523109
"779","ABCC3",0.265369834276988,0.271377486323096
"780","BCAS3",754442.747326771,0.995578652564747
"781","SMARCD2",0.155223004895794,0.144263769908368
"782","ZNF521",0.453870162338248,0.400143436940689
"783","ARHGAP28",0.517304592312045,0.573685316176575
"784","NETO1",0.201358509704235,0.184523107792647
"785","HAPLN4",0.377197549785136,0.44485026955685
"786","ATP4A",988312.780620715,0.994413144324207
"787","SYNE4",0.0360468259320433,0.0233382200163441
"788","LRRC4B",1199875.33301895,0.996057009352667
"789","LILRB5",605687.964175994,0.994615644454928
"790","S1PR1",17410898.0405484,0.994429844897059
"791","SPEN",622878.40438677,0.994524097948487
"792","ABL2",1569341.16902468,0.995425105881881
"793","LAMC2",725532.761590132,0.995734819575911
"794","CSMD2",0.609120068746165,0.651149913711656
"795","ZZZ3",2981128.7663078,0.994816809105933
"796","CLCA2",5.74411423854495e-08,0.99459590333448
"797","RBL1",0.144645621503,0.130155981899652
"798","STK4",0.0255700120592214,0.0121852888342752
"799","RBPJL",4776753.35929638,0.995026828153649
"800","TMPRSS15",0.165820901312745,0.0676335871355149
"801","AIFM3",2176279.51918148,0.995641368961348
"802","MOV10L1",1383415.7813149,0.994971228742808
"803","FASTKD1",2327181.30555629,0.995597432898575
"804","SSFA2",0.196150472649657,0.15849507488834
"805","PLEKHH2",0.30335448410995,0.225142208507225
"806","APEH",0.275245699886684,0.311546939609586
"807","USP53",0.854324499549032,0.89110432845233
"808","WDFY3",2529887.25134458,0.994652566193896
"809","SLC4A9",0.126732351868046,0.0739586605522827
"810","AGGF1",0.0637690718185111,0.010414006809126
"811","OR2B2",3572502.83585416,0.995739635200975
"812","DNAH8",0.483110927567813,0.390231800454658
"813","IBTK",694031.431990843,0.994562749055734
"814","VIPR2",NA,NA
"815","SPAG1",1583862.63406713,0.99492434180721
"816","PXDNL",371884.862003845,0.994706743070181
"817","DDX58",676749.068662177,0.995229360457649
"818","NTRK2",3650572.51976122,0.995863582023891
"819","SORCS1",11911518.7204374,0.994099199716962
"820","PSAP",719821.009380817,0.995948287393389
"821","MPHOSPH9",0.372230703088695,0.438404448037549
"822","NCOR2",5812272.28155028,0.995590215902476
"823","ITPR2",0.221431216285227,0.0932609373656102
"824","CHD4",2.25073664471193,0.462080454383337
"825","LIG4",0.102097973010068,0.117253588526798
"826","AP1G2",214649.337820159,0.995638666454043
"827","HSPA2",1080189.0967672,0.996289033479381
"828","MAP1A",0.474015203412052,0.425055854019867
"829","BNC1",0.168942815072,0.140294423105052
"830","MYH11",3912036.82966744,0.996000983437308
"831","MEFV",1490722.80318044,0.994950291068013
"832","NUP93",843075.51823594,0.995128782565258
"833","P2RX1",820421.411227677,0.995693161804007
"834","NEURL4",0.2534721577153,0.255426766084748
"835","FBF1",358493.426375544,0.996165760158344
"836","CHST9",5913432.99366534,0.995754484406908
"837","ZNF304",0.75755991898445,0.776750656533155
"838","C1orf127",0.181573359508641,0.181147473463999
"839","ADAMTS4",2040238.79419476,0.994750759129153
"840","ARHGEF10L",2532783.03499244,0.994766163260019
"841","PTGS2",NA,NA
"842","UBR4",2330045.96431945,0.993954250333891
"843","EMC1",1531220.72539496,0.994241169753406
"844","CR1",0.640194297685936,0.604799931406092
"845","TXLNA",710642.376675982,0.99595169110518
"846","EVI5",0.929488782320177,0.951633537410164
"847","DIDO1",0.49796238116802,0.543923934610242
"848","TRAPPC10",0.0745029298226656,0.00618536474916105
"849","DEPDC5",6300994.95093093,0.993907882756313
"850","CNTNAP5",2.44930338418703,0.418646854415108
"851","SCN1A",0.444239863468764,0.462498418635359
"852","USP40",0.831771314128656,0.878529240232389
"853","FARP2",1578977.03629547,0.99492685339333
"854","HK2",482749.53327298,0.9947119908502
"855","KIAA1211L",453877.699053374,0.995373699969182
"856","MCF2L2",1.0741996513771,0.951176082704628
"857","CLCN2",0.0439472950950241,0.0146354493038251
"858","MUC4",1.64991626367513,0.651484459426065
"859","SLC4A7",4053794.80035355,0.995707843177845
"860","CLASP2",0.995500252010522,0.99701795890313
"861","SETD5",0.113747496827777,0.0879444682398664
"862","TBCK",0.885560048624058,0.999980194439544
"863","ACSL1",504810.556414943,0.99533247659709
"864","AQPEP",1.21116307578617,0.869827028401195
"865","SLC12A2",0.0912082524048402,0.0115238776934267
"866","PCDHGA9",0.23742132085377,0.234657262725296
"867","PCDHGC5",0.11897281919448,0.030442322532733
"868","MYO10",0.415008773108883,0.444928146607647
"869","C5orf42",0.722227045282505,0.773933108629569
"870","GPR98",1.58037369245803,0.584025672347627
"871","KIF25",0.0453675923257238,0.0340409432321959
"872","DST",0.401228965938636,0.280613304552594
"873","RIMS1",0.891771403003412,0.918280284572612
"874","FAM91A1",978205.333653032,0.995090840098898
"875","ADCK5",NA,NA
"876","ST18",0.284774299336297,0.283781672335442
"877","RAPGEF1",0.0895331474278922,0.0466307490734094
"878","OMD",0.0811050817383846,0.0383678197989048
"879","C11orf63",275635.712693337,0.99556937149342
"880","OR5I1",731503.114905427,0.994597279513646
"881","CPT1A",1.23454890414317,0.852559605499982
"882","HEPHL1",1365718.9925764,0.994974891891313
"883","DNM1L",1429392.62004528,0.994957860160653
"884","LARP4",0.0926574840149642,0.102886553674514
"885","KRT1",0.442083945753641,0.485538421525222
"886","LRRIQ1",0.790107470660759,0.780100795495712
"887","DIAPH3",2.41791372024841,0.465066249550261
"888","MAPKBP1",1391651.91512788,0.994277760029369
"889","SLC28A2",NA,NA
"890","HERC1",0.39628809726637,0.291701835096182
"891","CDH16",1.19939537805295,0.879916672391724
"892","OTOP2",4291506.61375167,0.995112731551391
"893","CRNN",1028624.21964264,0.996440708420429
"894","IVL",0.215735860623793,0.103586045396091
"895","CRB1",0.302883762337223,0.298347243247012
"896","SYDE2",0.507912388436383,0.5556547100588
"897","ZNF217",6352550.23030857,0.994359899864717
"898","SON",NA,NA
"899","SCN9A",0.619050300028093,0.663076805507784
"900","SOS1",0.926268093651355,0.999988868489567
"901","FBXO40",0.360989563755262,0.398612860025802
"902","ADCY5",0.435223122297235,0.374252347365849
"903","SDHAP1",2262169.48733512,0.995539103753775
"904","GPR78",638551.806790438,0.99525805290017
"905","TENM2",0.632239558675702,0.597216799493791
"906","ZNF354A",0.565419478787608,0.626390102646826
"907","ENPP3",0.135570508916658,0.0977148234647569
"908","HIVEP2",0.250868831197671,0.124055731780114
"909","PTPRZ1",0.349006907601376,0.22662708813822
"910","PLXNA4",0.481013591854926,0.50601365096679
"911","PKD1L1",0.229000876413576,0.0913084592604591
"912","CLU",1069958.64830327,0.995774661872008
"913","CACUL1",736133.141341862,0.995941023033938
"914","OGDHL",1752573.70845026,0.993953086690694
"915","CCDC6",121498.292345895,0.995052630122149
"916","PRF1",3104469.0446388,0.994843319878096
"917","SYNPO2L",4001038.77358366,0.995369266755552
"918","KIRREL3",888135.084795257,0.995110527438285
"919","OPCML",0.245025561843105,0.133528106629534
"920","INSC",1320376.34948306,0.995764458092192
"921","LRP5",6851348.32438474,0.99578363800859
"922","CUX2",9473284.93754817,0.993557708473692
"923","CAMKK2",0.828771619249105,0.999989545652106
"924","PTPN21",14227890.579556,0.995332809262212
"925","CCDC88C",3915475.13508949,0.994018964435594
"926","DNAH3",0.82492684022445,0.819433617656291
"927","AXIN1",4334618.24516626,0.99396637915381
"928","CES3",6933305.08905368,0.994923388153091
"929","ANKRD11",0.28450496758685,0.149922489181709
"930","MBD1",0.0725936929053802,0.0729656792145813
"931","CIC",0.453919287281739,0.480397810278033
"932","SIGLEC11",2074819.37537715,0.995894938593764
"933","FBN3",0.241856104157037,0.0580305926984477
"934","PLOD1",0.104916001479077,0.0630268412694508
"935","DHX9",3853382.86995323,0.994009983035396
"936","AGT",0.32346895843453,0.288052213395745
"937","DSCAM",4667828.05950365,0.994229738396697
